"Name":"SI":"Handles":"VM":"WS":"PM":"NPM":"Path":"Parent":"Company":"CPU":"FileVersion":"ProductVersion":"Description":"Product":"__NounName":"SafeHandle":"Handle":"BasePriority":"ExitCode":"HasExited":"StartTime":"ExitTime":"Id":"MachineName":"MaxWorkingSet":"MinWorkingSet":"Modules":"NonpagedSystemMemorySize64":"NonpagedSystemMemorySize":"PagedMemorySize64":"PagedMemorySize":"PagedSystemMemorySize64":"PagedSystemMemorySize":"PeakPagedMemorySize64":"PeakPagedMemorySize":"PeakWorkingSet64":"PeakWorkingSet":"PeakVirtualMemorySize64":"PeakVirtualMemorySize":"PriorityBoostEnabled":"PriorityClass":"PrivateMemorySize64":"PrivateMemorySize":"ProcessName":"ProcessorAffinity":"SessionId":"StartInfo":"Threads":"HandleCount":"VirtualMemorySize64":"VirtualMemorySize":"EnableRaisingEvents":"StandardInput":"StandardOutput":"StandardError":"WorkingSet64":"WorkingSet":"SynchronizingObject":"MainModule":"PrivilegedProcessorTime":"TotalProcessorTime":"UserProcessorTime":"MainWindowHandle":"MainWindowTitle":"Responding":"Site":"Container"
"AdminService":"0":"157":"4390047744":"7077888":"2289664":"8832":"C:\WINDOWS\System32\drivers\AdminService.exe":"System.Diagnostics.Process (services)":"Windows (R) Win 7 DDK provider":"0.359375":"10.0.10011.16384":"10.0.10011.16384":"Windows Setup API":"Windows (R) Win 7 DDK driver":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"4568":"8"::"False":"12/1/2019 8:43:57 PM"::"5072":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"8832":"8832":"2289664":"2289664":"120512":"120512":"2453504":"2453504":"8286208":"8286208":"4395290624":"100323328":"True":"Normal":"2289664":"2289664":"AdminService":"255":"0"::"System.Diagnostics.ProcessThreadCollection":"157":"4390047744":"95080448":"False"::::"7077888":"7077888"::"System.Diagnostics.ProcessModule (AdminService.exe)":"00:00:00.2343750":"00:00:00.3593750":"00:00:00.1250000":"0":"":"True"::
"aesm_service":"0":"191":"4411326464":"11993088":"3035136":"14520":"C:\WINDOWS\System32\DriverStore\FileRepository\sgx_psw.inf_amd64_ea574a1b555312cb\aesm_service.exe":"System.Diagnostics.Process (services)":"Intel Corporation":"0.234375":"2.4.100.51291":"2.4.100.51291":"Intel® SGX Application Enclave Services Manager":"Intel® Software Guard Extensions":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"5384":"8"::"False":"12/1/2019 8:46:02 PM"::"18728":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"14520":"14520":"3035136":"3035136":"158344":"158344":"5099520":"5099520":"16838656":"16838656":"4427145216":"132177920":"True":"Normal":"3035136":"3035136":"aesm_service":"255":"0"::"System.Diagnostics.ProcessThreadCollection":"191":"4411326464":"116359168":"False"::::"11993088":"11993088"::"System.Diagnostics.ProcessModule (aesm_service.exe)":"00:00:00.1250000":"00:00:00.2343750":"00:00:00.1093750":"0":"":"True"::
"ApplicationFrameHost":"1":"374":"2203564507136":"23715840":"18804736":"22160":"C:\WINDOWS\system32\ApplicationFrameHost.exe":"System.Diagnostics.Process (svchost)":"Microsoft Corporation":"0.328125":"10.0.18362.1 (WinBuild.160101.0800)":"10.0.18362.1":"Application Frame Host":"Microsoft® Windows® Operating System":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"4888":"8"::"False":"12/1/2019 8:46:05 PM"::"13264":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"22160":"22160":"18804736":"18804736":"352928":"352928":"20029440":"20029440":"32628736":"32628736":"2203571920896":"253698048":"True":"Normal":"18804736":"18804736":"ApplicationFrameHost":"255":"1"::"System.Diagnostics.ProcessThreadCollection":"374":"2203564507136":"246284288":"False"::::"23715840":"23715840"::"System.Diagnostics.ProcessModule (ApplicationFrameHost.exe)":"00:00:00.1406250":"00:00:00.3281250":"00:00:00.1875000":"394188":"Settings":"True"::
"armsvc":"0":"156":"45576192":"5922816":"1437696":"9640":"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe":"System.Diagnostics.Process (services)":"Adobe Systems":"0.015625":"1.824.35.0289":"1.824.35.0289":"Adobe Acrobat Update Service":"Adobe Acrobat Update Service":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"3368":"8"::"False":"12/1/2019 8:43:57 PM"::"5052":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"9640":"9640":"1437696":"1437696":"92864":"92864":"1818624":"1818624":"7188480":"7188480":"52129792":"52129792":"True":"Normal":"1437696":"1437696":"armsvc":"255":"0"::"System.Diagnostics.ProcessThreadCollection":"156":"45576192":"45576192":"False"::::"5922816":"5922816"::"System.Diagnostics.ProcessModule (armsvc.exe)":"00:00:00.0156250":"00:00:00.0156250":"00:00:00":"0":"":"True"::
"atieclxx":"1":"258":"4421914624":"10330112":"2809856":"12368":"C:\WINDOWS\System32\DriverStore\FileRepository\c0328279.inf_amd64_d32f2d9d2e8240b7\B327689\atieclxx.exe":"System.Diagnostics.Process (atiesrxx)":"AMD":"31.796875":"6.14.11.1282":"6.14.11.1282":"AMD External Events Client Module":"AMD External Events":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"5332":"8"::"False":"12/1/2019 8:43:56 PM"::"3676":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"12368":"12368":"2809856":"2809856":"181576":"181576":"3006464":"3006464":"11362304":"11362304":"4429451264":"134483968":"True":"Normal":"2809856":"2809856":"atieclxx":"255":"1"::"System.Diagnostics.ProcessThreadCollection":"258":"4421914624":"126947328":"False"::::"10330112":"10330112"::"System.Diagnostics.ProcessModule (atieclxx.exe)":"00:00:29.9218750":"00:00:31.7968750":"00:00:01.8750000":"0":"":"True"::
"atiesrxx":"0":"179":"4370464768":"5468160":"1556480":"8496":"C:\WINDOWS\System32\DriverStore\FileRepository\c0328279.inf_amd64_d32f2d9d2e8240b7\B327689\atiesrxx.exe":"System.Diagnostics.Process (services)":"AMD":"0.03125":"6.14.11.1282":"6.14.11.1282":"AMD External Events Service Module":"AMD External Events":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"3132":"8"::"False":"12/1/2019 8:43:56 PM"::"2764":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"8496":"8496":"1556480":"1556480":"77016":"77016":"1818624":"1818624":"6660096":"6660096":"4378832896":"83865600":"True":"Normal":"1556480":"1556480":"atiesrxx":"255":"0"::"System.Diagnostics.ProcessThreadCollection":"179":"4370464768":"75497472":"False"::::"5468160":"5468160"::"System.Diagnostics.ProcessModule (atiesrxx.exe)":"00:00:00.0312500":"00:00:00.0312500":"00:00:00":"0":"":"True"::
"atiw":"1":"225":"4424634368":"10858496":"3592192":"13496":"C:\Program Files\Dell\DellDataVault\atiw.exe":"System.Diagnostics.Process (DDVDataCollector)":"Dell Inc.":"0.21875":"5.2.9.106":"5.2.9.106":"DDV ATI Graphics Worker":"Dell Data Vault":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"4884":"8"::"False":"12/1/2019 8:46:40 PM"::"9588":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"13496":"13496":"3592192":"3592192":"189912":"189912":"4792320":"4792320":"14045184":"14045184":"4433510400":"138543104":"True":"Normal":"3592192":"3592192":"atiw":"255":"1"::"System.Diagnostics.ProcessThreadCollection":"225":"4424634368":"129667072":"False"::::"10858496":"10858496"::"System.Diagnostics.ProcessModule (atiw.exe)":"00:00:00.1093750":"00:00:00.2187500":"00:00:00.1093750":"0":"":"True"::
"audiodg":"0":"195":"2203432493056":"13066240":"9674752":"11824":"C:\WINDOWS\system32\AUDIODG.EXE":"System.Diagnostics.Process (svchost)":"Microsoft Corporation":"0.3125":"10.0.18362.1 (WinBuild.160101.0800)":"10.0.18362.1":"Windows Audio Device Graph Isolation ":"Microsoft® Windows® Operating System":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"5380":"8"::"False":"12/1/2019 10:03:30 PM"::"11324":".":"11874304":"10665984":"System.Diagnostics.ProcessModuleCollection":"11824":"11824":"9674752":"9674752":"143984":"143984":"20750336":"20750336":"25985024":"25985024":"2203448111104":"129888256":"True":"Normal":"9674752":"9674752":"audiodg":"255":"0"::"System.Diagnostics.ProcessThreadCollection":"195":"2203432493056":"114270208":"False"::::"13066240":"13066240"::"System.Diagnostics.ProcessModule (AUDIODG.EXE)":"00:00:00.1562500":"00:00:00.3125000":"00:00:00.1562500":"0":"":"True"::
"backgroundTaskHost":"1":"316":"2203913420800":"3760128":"9080832":"29592":"C:\WINDOWS\system32\backgroundTaskHost.exe":"System.Diagnostics.Process (svchost)":"Microsoft Corporation":"0.3125":"10.0.18362.1 (WinBuild.160101.0800)":"10.0.18362.1":"Background Task Host":"Microsoft® Windows® Operating System":"Process":"Microsoft.Win32.SafeHandles.SafeProcessHandle":"5652":"8"::"False":"12/1/2019 9:16:47 PM"::"10520":".":"1413120":"204800":"System.Diagnostics.ProcessModuleCollection":"29592":"29592":"9080832":"9080832":"259744":"259744":"9437184":"9437184":"28569600":"28569600":"2203916681216":"598458368":"True":"Normal":"9080832":"9080832":"backgroundTaskHost":"255":"1"::"System.Diagnostics.ProcessThreadCollection":"316":"2203913420800":"595197952":"False"::::"3760128":"3760128"::"System.Diagnostics.ProcessModule (backgroundTaskHost.exe)":"00:00:00.2187500":"00:00:00.3125000":"00:00:00.0937500":"0":"":"True"::
